"seller id","warehouse id","store order id","order release id","order line id","seller order id","order id fk","created on","style id","seller sku code","sku id","myntra sku code","size","vendor article number","brand","style name","article type","order status","packet id","seller packet id","courier code","order tracking number","seller warehouse id","cancellation reason id fk","cancellation reason","packed on","fmpu date","inscanned on","shipped on","delivered on","cancelled on","rto creation date","lost date","return creation date","final amount","total mrp","discount","coupon discount","shipping charge","gift charge","tax recovery","city","state","zipcode","gt charges","seller price"
"31995","50622","'131163550671693524201","8739065141","10739050869","f705809a-ad20-4f7d-a161-bd8cffb76c5f","5633624858","2025-10-06 18:55:35.000","36646543","RP- AVNIKA TISSUE- 512","117162982","PEAXSARS117162982","Onesize","RP- AVNIKA TISSUE- 512- Magenta","PEENGAX","PEENGAX Zari Tissue Tussar Saree","Sarees","C","8739065141","1721487253","flipkartlogistics","MYSC1217710879","50622",,,"2025-10-07 10:29:09.000","2025-10-08 15:58:36.000","2025-10-09 06:44:20.000","2025-10-09 06:51:41.000","2025-10-13 15:31:03.000",,,,,"1920.00","6400.00","4480.00","0.00","0.00","0.00","0.00","Dehradun","UT","248013","194","1726"
"31995","50622","'131139946337551954203","8731757983","10731719946","fe4d634a-210a-4a88-83a0-1a04c2f4121c","5629376799","2025-10-04 01:21:31.000","36644574","PEEN- RUHI SILK- 707","117158418","PEAXSARS117158418","Onesize","PEEN- RUHI SILK- 707- Purple","PEENGAX","PEENGAX Ethnic Motif Woven Design Zari Banarasi Saree with Blouse Piece","Sarees","F",,,"EK_E2E",,"50622","42","Product not required anymore",,,,,,"2025-10-04 01:21:46.000",,,,"1560.00","5200.00","3640.00","0.00","0.00","0.00","0.00","Jhargram","WB","721517","194","1366"
"31995","50622","'131248095898577045901","8758804560","10758881852","e5d01aad-ff4b-4271-a0c8-3940d52b80fe","5646016704","2025-10-16 13:46:28.000","36646518","RP- VRUNDAVAN SILK- 473","117162957","PEAXSARS117162957","Onesize","RP- VRUNDAVAN SILK- 473- Blue","PEENGAX","PEENGAX Ethnic Motifs Art Silk Woven Design Patola Saree","Sarees","C","8758804560","1728366326","flipkartlogistics","MYSC1221464410","50622",,,"2025-10-17 10:17:43.000","2025-10-17 16:59:22.000","2025-10-18 01:34:11.000","2025-10-18 01:41:13.000","2025-10-20 13:32:07.000",,,,,"1950.00","6500.00","4550.00","0.00","0.00","0.00","0.00","Nagpur","MH","440027","194","1756"
"31995","50622","'131233654678431556603","8755865320","10755925265","df93f9e1-905e-4447-97bf-b33fc8583128","5644187850","2025-10-14 21:39:35.000","35910587","PEEN- RANGAT- 7902","114805957","PEAXSARS114805957","Onesize","PEEN- RANGAT- 7902- Red","PEENGAX","PEENGAX Bandhani Pure Cotton Bagru Saree","Sarees","C","8755865320","1727042297","flipkartlogistics","MYSP1308912882","50622",,,"2025-10-15 09:27:05.000","2025-10-17 16:58:59.000","2025-10-17 23:39:32.000","2025-10-17 23:46:42.000","2025-10-21 11:28:30.000",,,,,"1375.00","5500.00","4125.00","0.00","0.00","0.00","0.00","Bangalore","KA","560068","194","1181"
"31995","50622","'131151476111631371001","8734949680","10734918761","2c06fc60-a398-4b5c-8c21-fa89b5610c19","5631246511","2025-10-05 09:23:09.000","36646496","RP- AIRAAVAT PATOLA- 505","117162935","PEAXSARS117162935","Onesize","RP- AIRAAVAT PATOLA- 505- Off White","PEENGAX","PEENGAX Ethnic Motifs Zari Art Silk Patola Saree","Sarees","F","8734949680","1720802540","flipkartlogistics","MYSC1217299952","50622","27","Delayed Delivery Cancellation","2025-10-06 10:25:47.000","2025-10-07 15:19:50.000","2025-10-08 08:01:32.000","2025-10-08 08:07:07.000",,"2025-10-09 21:48:55.000",,,,"1950.00","6500.00","4550.00","0.00","0.00","0.00","0.00","Pune","MH","411057","194","1756"
"31995","50622","'131176877393722215403","8741866322","10741861400","42ce181f-e6c4-40a3-9242-c0b5e31e8e0d","5635476940","2025-10-08 07:56:43.000","34858663","PEEN-25001- L","112050419","PEAXKASS112050419","L","PEEN-25001- Mustard","PEENGAX","PEENGAX Women Floral Embroidered Pure Silk Kurta with Trousers & With Dupatta Kurta Sets","Kurta Sets","F","9788220795","1722180917","flipkartlogistics","MYSC1218095969","50622","29","Duplicate Order","2025-10-08 10:34:05.000","2025-10-08 17:08:35.000",,,,"2025-10-08 20:34:45.000",,,,"1363.00","6200.00","4837.00","0.00","0.00","0.00","0.00","Bhubaneswar","OR","751003","194","1169"
"31995","50622","'131217132954845210501","8752076468","10752115631","92511a01-09cb-44f6-ad20-93b937319d78","5641839610","2025-10-12 23:45:57.000","36646513","RP- VRUNDAVAN SILK- 471","117162952","PEAXSARS117162952","Onesize","RP- VRUNDAVAN SILK- 471- Pink","PEENGAX","PEENGAX Printed Border Patola Saree","Sarees","C","8752076468","1725737361","flipkartlogistics","MYSC1220009836","50622",,,"2025-10-13 11:21:47.000","2025-10-13 21:02:14.000","2025-10-14 07:59:37.000","2025-10-14 08:06:15.000","2025-10-17 12:49:00.000",,,,"2025-10-17 17:09:00","1950.00","6500.00","4550.00","0.00","0.00","0.00","0.00","New Delhi","DL","110068","194","1756"
"31995","50622","'131204552644800822701","8748142463","10748167794","5f317895-b989-4abb-8724-2598370b4519","5639507267","2025-10-11 12:49:14.000","36646511","RP- VRUNDAVAN SILK- 472","117162950","PEAXSARS117162950","Onesize","RP- VRUNDAVAN SILK- 472- Mustard","PEENGAX","PEENGAX Printed Border Art Silk Patola Saree","Sarees","C","8748142463","1725737336","flipkartlogistics","MYSP1307970540","50622",,,"2025-10-13 11:22:13.000","2025-10-13 21:01:56.000","2025-10-14 04:09:59.000","2025-10-14 04:15:29.000","2025-10-14 15:53:17.000",,,,"2025-10-14 18:36:00","1950.00","6500.00","4550.00","0.00","0.00","0.00","0.00","Vadodara","GJ","390018","194","1756"
"31995","50622","'131156807771829080603","8738006249","10737983347","3c10271f-47c2-4cde-b786-6d29417927d2","5632905792","2025-10-06 00:11:46.000","34858681","PEEN-24001-XL","112050501","PEAXKASS112050501","XL","PEEN-24001- Brown","PEENGAX","PEENGAX Women Floral Embroidered Thread Work Pure Cotton Kurta Set With Dupatta","Kurta Sets","C","8738006249","1720802488","flipkartlogistics","MYSP1304215209","50622",,,"2025-10-06 10:27:07.000","2025-10-07 16:24:53.000","2025-10-07 23:21:57.000","2025-10-07 23:29:13.000","2025-10-11 12:55:12.000",,,,,"1311.00","5700.00","4389.00","0.00","0.00","0.00","0.00","Kozhikode","KL","673012","194","1117"
"31995","50622","'131162949968483661401","8738934046","10738919773","7251a887-04d4-460c-8b02-42aba8b5183a","5633532835","2025-10-06 17:15:28.000","36646533","RP- AVNIKA LIGHT EDOTION- 561","117162972","PEAXSARS117162972","Onesize","RP- AVNIKA LIGHT EDOTION- 561- Brown","PEENGAX","PEENGAX Zari Border Tissue Tussar Saree With Blouse Piece","Sarees","C","8738934046","1721487241","flipkartlogistics","MYSC1217710712","50622",,,"2025-10-07 10:28:30.000","2025-10-07 15:19:53.000","2025-10-08 08:03:57.000","2025-10-08 08:09:33.000","2025-10-13 20:02:19.000",,,,,"1920.00","6400.00","4480.00","0.00","0.00","0.00","0.00","Pune","MH","411052","194","1726"
"31995","50622","'131119678538508714101","8725580463","10725532484","0ac4135a-32ac-49c5-b5a3-c3a5d7280139","5625661171","2025-10-01 17:03:33.000","37191993","PEEN- 502- M","118962406","PEAXCOORD118962406","M","PEEN- 502- Pink","PEENGAX","PEENGAX Floral Embroidered Zari Work Kurta With Palazzos","Kurta Sets","C","8725580463","1716936338","flipkartlogistics","MYSP1301430474","50622",,,"2025-10-02 10:45:02.000","2025-10-03 16:38:58.000","2025-10-04 14:30:45.000","2025-10-04 14:36:28.000","2025-10-08 19:44:39.000",,,,,"1700.00","6800.00","5100.00","0.00","0.00","0.00","0.00","New Delhi","DL","110059","194","1506"
"31995","50622","'131181259886469662001","8743030721","10743035277","bd27c183-f919-41ac-9437-b38b3cd1f798","5636249458","2025-10-08 20:07:07.000","34858673","PEEN-26003-M","112050463","PEAXKASS112050463","M","PEEN-26003- Peach","PEENGAX","PEENGAX Floral Embroidered Art Silk Anarkali Kurta With Trousers And Dupatta","Kurta Sets","C","8743030721","1722848310","flipkartlogistics","MYSP1305889668","50622",,,"2025-10-09 10:38:51.000","2025-10-09 14:51:53.000","2025-10-10 07:29:56.000","2025-10-10 07:34:51.000","2025-10-11 18:46:15.000",,,,"2025-10-11 19:03:00","1627.00","7400.00","5773.00","0.00","0.00","0.00","0.00","Mumbai","MH","400072","194","1433"
"31995","50622","'131174224582474253701","8741636687","10741631752","786fb94a-3dd5-4c5c-84c9-ba843ad815af","5635329803","2025-10-08 00:34:34.000","34858705","PEEN-26001-M","112050605","PEAXKASS112050605","M","PEEN-26001- Cream","PEENGAX","PEENGAX Women Floral Yoke Design Regular Thread Work Kurta with Trousers & With Dupatta","Kurta Sets","C","8741636687","1722180932","flipkartlogistics","MYSC1218096104","50622",,,"2025-10-08 10:35:16.000","2025-10-08 15:58:35.000","2025-10-09 06:49:52.000","2025-10-09 06:56:14.000","2025-10-11 14:54:27.000",,,,,"1627.00","7400.00","5773.00","0.00","0.00","0.00","0.00","Pune","MH","411037","194","1433"
"31995","50622","'131147325863993548803","8733920929","10733889637","d3d5677d-211c-4167-b003-daf0fa02bcf7","5630667515","2025-10-04 21:51:27.000","34858701","PEEN-23001-L","112050588","PEAXKASS112050588","L","PEEN-23001- Orange","PEENGAX","PEENGAX Floral Yoke Design Round Neck Thread Work Kurta With Trousers And Dupatta","Kurta Sets","C","8733920929","1720802437","EK_E2E","MYEC1068983705","50622",,,"2025-10-06 10:28:40.000","2025-10-06 15:56:06.000","2025-10-07 02:50:03.000","2025-10-07 02:54:41.000","2025-10-10 16:19:49.000",,,,"2025-10-11 16:43:00","1364.00","6500.00","5136.00","0.00","0.00","0.00","0.00","Bamnauli","UP","250620","194","1170"
"31995","50622","'131118460362174807003","8725160995","10725111172","2571c2a4-09b9-4a9f-9e08-524cd52b4c7a","5625404064","2025-10-01 13:40:32.000","37191993","PEEN- 502- M","118962406","PEAXCOORD118962406","M","PEEN- 502- Pink","PEENGAX","PEENGAX Floral Embroidered Zari Work Kurta With Palazzos","Kurta Sets","C","8725160995","1716936362","EK_E2E","MYEP1085564554","50622",,,"2025-10-02 10:44:48.000","2025-10-03 17:13:03.000","2025-10-04 02:10:41.000","2025-10-04 02:16:50.000","2025-10-08 09:12:58.000",,,,,"1700.00","6800.00","5100.00","0.00","0.00","0.00","0.00","Rampura Phul","PB","151103","194","1506"
"31995","50622","'131183686847607916003","8743696187","10743700744","8fb07c30-d611-4f4f-bf4a-cd3665ff8c21","5636675716","2025-10-09 02:51:36.000","34858690","PEEN-26002-S","112050539","PEAXKASS112050539","S","PEEN-26002- Brown","PEENGAX","PEENGAX Floral Yoke Design Regular Thread Work Kurta With Trousers And Dupatta","Kurta Sets","C","8743696187","1722848305","flipkartlogistics","MYSP1305888768","50622",,,"2025-10-09 10:38:37.000","2025-10-09 17:49:46.000","2025-10-09 22:05:20.000","2025-10-09 22:11:21.000","2025-10-12 12:57:09.000",,,,"2025-10-15 00:06:00","1627.00","7400.00","5773.00","0.00","0.00","0.00","0.00","Nagpur","MH","440022","194","1433"
"31995","50622","'131171634611968969601","8740749585","10740744647","86c671f6-6c51-4b44-8ec1-efe2da585684","5634750898","2025-10-07 17:22:55.000","34858692","PEEN-14001-XXL","112050556","PEAXKASS112050556","XXL","PEEN-14001- Green","PEENGAX","PEENGAX Women Embroidered Kurta with Trousers & Dupatta","Kurta Sets","F","8740749585","1722180969","flipkartlogistics","MYSP1305372956","50622","32","Ordered by mistake","2025-10-08 10:36:23.000","2025-10-08 15:58:27.000","2025-10-09 06:38:38.000","2025-10-09 06:45:02.000",,"2025-10-10 06:05:34.000",,,,"1499.00","7500.00","6001.00","0.00","0.00","0.00","0.00","Jaipur","RJ","302021","194","1305"
"31995","50622","'131177326553582145703","8741954871","10741949949","1467a212-d4c6-4297-a4e7-0d4e0bd47f18","5635536211","2025-10-08 09:11:34.000","36646507","RP- AQUA SILK- 524","117162946","PEAXSARS117162946","Onesize","RP- AQUA SILK- 524- Light Pink","PEENGAX","PEENGAX Woven Design Zari Pure Cotton Tussar Saree","Sarees","C","8741954871","1722180980","flipkartlogistics","MYSC1218096268","50622",,,"2025-10-08 10:36:44.000","2025-10-09 17:49:47.000","2025-10-09 23:01:51.000","2025-10-09 23:06:47.000","2025-10-11 13:19:32.000",,,,"2025-10-13 14:07:00","2010.00","6700.00","4690.00","0.00","0.00","0.00","0.00","Surat","GJ","395006","230","1780"
"31995","50622","'131223650663249083803","8753433517","10753482548","6fd267cf-e663-49a7-8451-2caafdfcc768","5642671353","2025-10-13 17:52:15.000","36646517","RP- ARROW SILK- 431","117162956","PEAXSARS117162956","Onesize","RP- ARROW SILK- 431- Yellow","PEENGAX","PEENGAX Woven Design Pure Linen Saree with Zari Border & Blouse Piece","Sarees","C","8753433517","1726458667","flipkartlogistics","MYSC1220411949","50622",,,"2025-10-14 10:52:24.000","2025-10-14 17:50:21.000","2025-10-14 22:19:47.000","2025-10-14 22:25:41.000","2025-10-18 12:04:06.000",,,,,"1920.00","6400.00","4480.00","0.00","0.00","0.00","0.00","Bangalore","KA","560008","194","1726"
"31995","50622","'131191633663579034603","8745527266","10745539766","aa385afc-e112-4994-8804-f8107f9e18c4","5637875508","2025-10-10 00:56:05.000","36018866","SUDHA-2- 8312","115102004","PEAXSARS115102004","Onesize","SUDHA-2- 8312- Pink","PEENGAX","PEENGAX Ethnic Motif Printed Zari Pure Cotton Bagru Saree","Sarees","C","8745527266","1723486077","flipkartlogistics","MYSP1306356783","50622",,,"2025-10-10 10:23:17.000","2025-10-10 15:32:50.000","2025-10-11 12:02:34.000","2025-10-11 12:07:29.000","2025-10-13 15:37:41.000",,,,,"1225.00","4900.00","3675.00","0.00","0.00","0.00","0.00","Thane","MH","421201","194","1031"
"31995","50622","'131139018343044584501","8731392531","10731354478","66b2aa91-95f0-4286-9772-c462afdf190e","5629172978","2025-10-03 22:46:52.000","34858692","PEEN-14001-XXL","112050556","PEAXKASS112050556","XXL","PEEN-14001- Green","PEENGAX","PEENGAX Women Embroidered Kurta with Trousers & Dupatta","Kurta Sets","C","8731392531","1718776272","EK_E2E","MYEC1068596052","50622",,,"2025-10-04 10:28:37.000","2025-10-04 16:33:46.000","2025-10-05 02:01:43.000","2025-10-05 02:07:40.000","2025-10-07 18:39:07.000",,,,,"1499.00","7500.00","6001.00","0.00","0.00","0.00","0.00","Eluru","AP","534003","194","1305"
"31995","50622","'131133724389780913503","8729590148","10729546361","7ec37d2d-2b68-44b1-b802-69e7f8d204e5","5628051468","2025-10-03 08:04:33.000","34858662","PEEN-27001-XXL","112050416","PEAXKASS112050416","XXL","PEEN-27001- Magenta","PEENGAX","PEENGAX Women Floral Embroidered Regular Thread Work  Kurta","Kurta Sets","C","8729590148","1717835332","flipkartlogistics","MYSP1302035156","50622",,,"2025-10-03 10:52:28.000","2025-10-07 15:19:50.000","2025-10-08 08:23:31.000","2025-10-08 08:30:16.000","2025-10-10 15:56:46.000",,,,"2025-10-12 16:13:00","1800.00","7200.00","5400.00","0.00","0.00","0.00","0.00","Jaipur","RJ","302029","194","1606"
"31995","50622","'131131462646211432103","8729399647","10729355858","01c43d73-03fb-4f78-bd7b-397438685bbf","5627935124","2025-10-03 01:47:34.000","36644571","PEEN- RUHI SILK- 706","117158415","PEAXSARS117158415","Onesize","PEEN- RUHI SILK- 706- Yellow","PEENGAX","PEENGAX Woven Design Zari Banarasi Saree","Sarees","C","8729399647","1717835227","EK_E2E","MYEP1085759826","50622",,,"2025-10-03 10:53:13.000","2025-10-03 17:53:27.000","2025-10-04 21:29:32.000","2025-10-04 21:34:26.000","2025-10-06 22:02:03.000",,,,"2025-10-06 22:28:00","1560.00","5200.00","3640.00","0.00","0.00","0.00","0.00","Indore","MP","452020","194","1366"
"31995","50622","'131193577704079462401","8745704228","10745716728","4571712f-8a52-4d5f-a5a7-3d55e105f630","5637960338","2025-10-10 06:20:06.000","36646518","RP- VRUNDAVAN SILK- 473","117162957","PEAXSARS117162957","Onesize","RP- VRUNDAVAN SILK- 473- Blue","PEENGAX","PEENGAX Ethnic Motifs Art Silk Woven Design Patola Saree","Sarees","C","9789193158","1723486049","flipkartlogistics","MYSP1306356273","50622",,,"2025-10-10 10:22:32.000","2025-10-10 15:32:46.000","2025-10-11 11:38:41.000","2025-10-11 11:44:37.000","2025-10-14 15:22:34.000",,,,,"1950.00","6500.00","4550.00","0.00","0.00","0.00","0.00","Faridabad","HR","121002","194","1756"
"31995","50622","'131119260190604465103","8725438281","10725390186","f079d04f-d665-4416-821a-81bb36a447c5","5625574764","2025-10-01 15:53:50.000","34798667","PEEN-8102-L","111863898","PEAXKASS111863898","L","PEEN-8102- Off White","PEENGAX","PEENGAX Floral Yoke Design Thread Work Chanderi Silk Kurta With Trousers & Dupatta","Kurta Sets","C","8725438281","1716936375","flipkartlogistics","MYSP1301433143","50622",,,"2025-10-02 10:47:08.000","2025-10-03 16:39:00.000","2025-10-04 14:30:24.000","2025-10-04 14:35:57.000","2025-10-08 13:20:53.000",,,,,"1700.00","6800.00","5100.00","0.00","0.00","0.00","0.00","South Goa","GA","403722","194","1506"
"31995","50622","'131146927243708979703","8733730407","10733699077","e72f20e9-4e5f-4063-a0d4-6bec6230c3a1","5630554418","2025-10-04 20:45:00.000","34858705","PEEN-26001-M","112050605","PEAXKASS112050605","M","PEEN-26001- Cream","PEENGAX","PEENGAX Women Floral Yoke Design Regular Thread Work Kurta with Trousers & With Dupatta","Kurta Sets","C","8733730407","1720802408","flipkartlogistics","MYSP1304220737","50622",,,"2025-10-06 10:29:10.000","2025-10-07 15:58:32.000","2025-10-07 22:29:49.000","2025-10-07 22:35:22.000","2025-10-10 14:15:35.000",,,,"2025-10-12 17:15:00","1405.00","7400.00","5995.00","0.00","0.00","0.00","0.00","Hyderabad","TG","500018","194","1211"
"31995","50622","'131138687759368653001","8731250021","10731211968","2f80b045-8900-4984-b124-94f0eaef35ff","5629088450","2025-10-03 21:51:46.000","34798682","PEEN-8000-L","111863961","PEAXKASS111863961","L","PEEN-8000- Off White","PEENGAX","PEENGAX Women Floral Embroidered Kurta with Trousers & Dupatta","Kurta Sets","C","8731250021","1718776302","flipkartlogistics","MYSC1216261248","50622",,,"2025-10-04 10:29:28.000","2025-10-04 16:55:34.000","2025-10-05 07:23:42.000","2025-10-05 07:30:07.000","2025-10-08 14:58:21.000",,,,,"1424.00","7500.00","6076.00","0.00","0.00","0.00","0.00","Navsari","GJ","396445","194","1230"
"31995","50622","'131176877393722215403","8741866321","10741861399","bf00d025-8ddb-489c-bdc0-d8ff2a68892a","5635476940","2025-10-08 07:56:42.000","35524159","PEEN- 2094- L","113784540","PEAXKASS113784540","L","PEEN- 2094- White","PEENGAX","PEENGAX Women Floral Embroidered Regular Thread Work Kurta with Trousers & Dupatta","Kurta Sets","F","9788220795","1722180917","flipkartlogistics","MYSC1218095969","50622","29","Duplicate Order","2025-10-08 10:34:05.000","2025-10-08 17:08:35.000",,,,"2025-10-08 20:34:45.000",,,,"1363.00","6200.00","4837.00","0.00","0.00","0.00","0.00","Bhubaneswar","OR","751003","194","1169"
"31995","50622","'131376192734699680403","8778325690","10778503280","a928487e-c5cd-4315-9e70-6df4149e6f3a","5658267681","2025-10-31 09:35:55.000","36646513","RP- VRUNDAVAN SILK- 471","117162952","PEAXSARS117162952","Onesize","RP- VRUNDAVAN SILK- 471- Pink","PEENGAX","PEENGAX Printed Border Patola Saree","Sarees","C","8778325690","1735011338","EK_E2E","MYEP1090026236","50622",,,"2025-10-31 11:06:06.000","2025-10-31 17:04:22.000","2025-11-01 22:04:43.000","2025-11-01 22:11:55.000","2025-11-04 12:16:22.000",,,,"2025-11-04 14:43:00","1950.00","6500.00","4550.00","0.00","0.00","0.00","0.00","Porbandar","GJ","360575","194","1756"
"31995","50622","'131139111621136743703","8731434343","10731396290","7e714a85-6841-44c6-a4eb-dedf4b97828a","5629196654","2025-10-03 23:02:25.000","34858673","PEEN-26003-XL","112050465","PEAXKASS112050465","XL","PEEN-26003- Peach","PEENGAX","PEENGAX Floral Embroidered Art Silk Anarkali Kurta With Trousers And Dupatta","Kurta Sets","F","8731434343","1718776280","flipkartlogistics","MYSP1302726393","50622","27","Delayed Delivery Cancellation","2025-10-04 10:28:58.000","2025-10-04 16:55:26.000","2025-10-05 07:25:52.000","2025-10-05 07:33:49.000",,"2025-10-08 20:59:26.000",,,,"1405.00","7400.00","5995.00","0.00","0.00","0.00","0.00","Noida","UP","201301","194","1211"
"31995","50622","'131128071975640965203","8727958395","10727914558","31921850-95dc-47af-bf07-551c3316cca4","5627112723","2025-10-02 16:22:28.000","37191992","PEEN- 503- S","118962397","PEAXCOORD118962397","S","PEEN- 503- Green","PEENGAX","PEENGAX Floral Embroidered Zari Work Kurta With Palazzos","Kurta Sets","C","8727958395","1717835288","flipkartlogistics","MYSP1302034496","50622",,,"2025-10-03 10:50:52.000","2025-10-03 16:38:56.000","2025-10-04 14:30:45.000","2025-10-04 14:36:26.000","2025-10-07 12:07:31.000",,,,"2025-10-07 16:46:00","1700.00","6800.00","5100.00","0.00","0.00","0.00","0.00","Jaipur","RJ","302039","194","1506"
"31995","50622","'131217123095726308403","8752070953","10752110116","5bdf2ac4-d565-46dd-b9e5-69ccdf0394cd","5641836917","2025-10-12 23:44:19.000","36646513","RP- VRUNDAVAN SILK- 471","117162952","PEAXSARS117162952","Onesize","RP- VRUNDAVAN SILK- 471- Pink","PEENGAX","PEENGAX Printed Border Patola Saree","Sarees","C","8752070953","1725737323","flipkartlogistics","MYSC1220009636","50622",,,"2025-10-13 11:21:37.000","2025-10-13 21:02:15.000","2025-10-14 08:00:43.000","2025-10-14 08:05:43.000","2025-10-17 12:48:13.000",,,,,"1950.00","6500.00","4550.00","0.00","0.00","0.00","0.00","New Delhi","DL","110068","194","1756"
"31995","50622","'131216232803341364803","8751617645","10751656807","eae10c32-cba2-4fb4-beb3-56e8195e28f1","5641584421","2025-10-12 21:15:56.000","36644579","PEEN- KALYANI SILK- 103","117158425","PEAXSARS117158425","Onesize","PEEN- KALYANI SILK- 103- Pista Green","PEENGAX","PEENGAX Women Ethnic Motifs Woven Design Zari Pure Cotton Handloom Ikat Saree","Sarees","RTO","8751617645","1725737342","flipkartlogistics","MYSP1307970284","50622","37","RTO Cancellation","2025-10-13 11:22:25.000","2025-10-13 21:02:21.000","2025-10-14 08:00:34.000","2025-10-14 08:06:42.000",,"2025-10-24 22:22:04.000","2025-10-24 22:22:04",,,"1710.00","5700.00","3990.00","0.00","0.00","0.00","0.00","Mumbai","MH","400064","194","1516"
"31995","50622","'131178875689211575703","8742371469","10742371180","1a73ceee-d04c-4922-b09f-e248bfd605d8","5635807853","2025-10-08 13:29:45.000","36646511","RP- VRUNDAVAN SILK- 472","117162950","PEAXSARS117162950","Onesize","RP- VRUNDAVAN SILK- 472- Mustard","PEENGAX","PEENGAX Printed Border Art Silk Patola Saree","Sarees","C","8742371469","1722848273","EK_E2E","MYEC1069541744","50622",,,"2025-10-09 10:43:34.000","2025-10-09 15:35:54.000","2025-10-09 23:32:19.000","2025-10-09 23:37:18.000","2025-10-14 14:12:11.000",,,,,"1950.00","6500.00","4550.00","0.00","0.00","0.00","0.00","Kotdwara","UT","246149","194","1756"
"31995","50622","'131186653587108335901","8744071494","10744079931","1e6257e2-856f-4fc2-a056-f87be8a6668a","5636925868","2025-10-09 11:06:04.000","36106850","PEEN- 2098- M","115371270","PEAXKASS115371270","M","PEEN- 2098- Purple","PEENGAX","PEENGAX Women Floral Embroidered Sequinned Kurta with Trousers & Dupatta","Kurta Sets","C","8744071494","1722881380","delhivery","5965364968275","50622",,,"2025-10-09 11:10:17.000","2025-10-09 17:50:13.000","2025-10-09 23:46:15.000","2025-10-10 04:55:26.000","2025-10-13 13:56:59.000",,,,,"1275.00","5800.00","4525.00","0.00","0.00","0.00","0.00","Khammam","TG","507164","194","1081"
"31995","50622","'131181861628041233403","8743225712","10743230268","8d7dc010-090b-40e7-901b-0da94fe95ac5","5636381197","2025-10-08 21:47:24.000","34858673","PEEN-26003-S","112050462","PEAXKASS112050462","S","PEEN-26003- Peach","PEENGAX","PEENGAX Floral Embroidered Art Silk Anarkali Kurta With Trousers And Dupatta","Kurta Sets","C","8743225712","1722848228","flipkartlogistics","MYSP1305889952","50622",,,"2025-10-09 10:39:57.000","2025-10-09 14:51:48.000","2025-10-10 07:49:44.000","2025-10-10 07:54:54.000","2025-10-13 13:02:18.000",,,,"2025-10-18 18:01:00","1627.00","7400.00","5773.00","0.00","0.00","0.00","0.00","New Delhi","DL","110034","194","1433"
"31995","50622","'131136995891052054801","8730638409","10730600338","9b6b0609-6b77-4c42-80f5-f99b0b8a054b","5628705330","2025-10-03 17:09:48.000","34934733","PEEN-45001-L","112266089","PEAXKASS112266089","L","PEEN-45001- Orange","PEENGAX","PEENGAX Floral Embroidered V-Neck Thread Work Anarkali Kurta With Trousers And Dupatta","Kurta Sets","F","8730638409","1718776263","flipkartlogistics","MYSP1302725635","50622","27","Delayed Delivery Cancellation","2025-10-04 10:28:17.000","2025-10-08 15:58:36.000","2025-10-09 06:50:57.000","2025-10-09 06:57:23.000",,"2025-10-11 16:44:12.000",,,,"1675.00","6700.00","5025.00","0.00","0.00","0.00","0.00","Pune","MH","411018","194","1481"
"31995","50622","'131156579888855916103","8737752002","10737729100","91e1ee39-9c27-49a1-a1fa-807dd5c602ec","5632794164","2025-10-05 23:33:47.000","34858705","PEEN-26001-L","112050606","PEAXKASS112050606","L","PEEN-26001- Cream","PEENGAX","PEENGAX Women Floral Yoke Design Regular Thread Work Kurta with Trousers & With Dupatta","Kurta Sets","F",,,"EK_E2E",,"50622","44","Ordered By Mistake",,,,,,"2025-10-05 23:51:22.000",,,,"1405.00","7400.00","5995.00","0.00","0.00","0.00","0.00","Bongaigaon","AS","783380","194","1211"
"31995","50622","'131130677010092815601","8729092809","10729049015","8291fc63-67c2-4334-b455-731ac4d59d02","5627765280","2025-10-02 23:36:38.000","34858705","PEEN-26001-S","112050604","PEAXKASS112050604","S","PEEN-26001- Cream","PEENGAX","PEENGAX Women Floral Yoke Design Regular Thread Work Kurta with Trousers & With Dupatta","Kurta Sets","F",,,"flipkartlogistics",,"50622","43","Cash Issue",,,,,,"2025-10-02 23:38:27.000",,,,"1405.00","7400.00","5995.00","0.00","0.00","0.00","0.00","Gautam Buddha Nagar","UP","201301","194","1211"
"31995","50622","'131238177628675513101","8756622677","10756685888","211875fd-54dd-4efb-bf8c-7908a0fa9bc3","5644648077","2025-10-15 10:13:25.000","35910584","PEEN- RANGAT- 7903","114805950","PEAXSARS114805950","Onesize","PEEN- RANGAT- 7903- Pink","PEENGAX","PEENGAX Bandhani Printed Pure Cotton Ready To Wear Bagru Saree","Sarees","C","8756622677","1727125855","flipkartlogistics","MYSC1220776359","50622",,,"2025-10-15 10:26:29.000","2025-10-15 16:54:25.000","2025-10-15 22:19:48.000","2025-10-15 22:25:14.000","2025-10-18 19:30:55.000",,,,"2025-10-18 21:45:00","1375.00","5500.00","4125.00","0.00","0.00","0.00","0.00","Bangalore","KA","560035","194","1181"
